Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Duration,Appetite_Loss,Vomiting,Diarrhea,Coughing,Labored_Breathing,Lameness,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Body_Temperature,Heart_Rate,Disease_Prediction
Cow,Mixed,4.6,Female,511.5,Nasal_Discharge,Fever,Labored_Breathing,Coughing,2,No,No,No,Yes,No,No,No,Yes,No,39.6°C,77,Bovine Respiratory Syncytial Virus
Dog,German Shepherd,6.5,Female,37.7,Nasal_Discharge,Fever,Lethargy,Vomiting,1,No,Yes,No,No,No,No,No,Yes,No,40.4°C,122,Canine Hepatitis
Cow,Friesian,5.7,Male,513.2,Weight_Loss,Swollen_Udder,Fever,Decreased_Milk,5,No,No,No,No,No,No,No,No,No,39.3°C,81,Mastitis Variant
Cow,Jersey,0.1,Female,529.4,Lethargy,Decreased_Milk,Diarrhea,Weight_Loss,10,No,No,Yes,No,No,No,No,No,No,38.6°C,82,Johnes Disease
Dog,Beagle,0.1,Male,29.0,Jaundice,Appetite_Loss,Vomiting,Lethargy,2,Yes,Yes,No,No,No,No,No,No,No,40.6°C,110,Canine Leptospirosis
Dog,Poodle,3.6,Male,29.3,Itching,Hair_Loss,Skin_Lesions,None,1,No,No,No,No,No,No,Yes,No,No,38.6°C,82,Skin Infection
Cow,Hereford,8.1,Female,213.5,Lethargy,Fever,Weight_Loss,Diarrhea,2,No,No,Yes,No,No,No,No,No,No,38.5°C,85,Bovine Coccidiosis
Dog,Beagle,7.1,Male,44.0,Diarrhea,Appetite_Loss,Lethargy,Vomiting,5,Yes,Yes,Yes,No,No,No,No,No,No,40.1°C,112,Gastroenteritis
Cow,Hereford,4.0,Female,543.1,Fever,Swollen_Udder,Decreased_Milk,None,6,No,No,No,No,No,No,No,No,No,40.0°C,72,Mastitis Variant
Cow,Friesian,6.6,Female,486.5,Diarrhea,Lethargy,Fever,Dehydration,7,No,No,Yes,No,No,No,No,No,No,39.9°C,97,Salmonellosis
Cow,Angus,9.0,Male,432.1,Eye_Discharge,Nasal_Discharge,Coughing,None,5,No,No,No,Yes,No,No,No,Yes,Yes,39.6°C,76,Respiratory Disease
Cow,Friesian,1.0,Male,458.6,Vomiting,Dehydration,Diarrhea,None,3,No,Yes,Yes,No,No,No,No,No,No,39.1°C,63,Gastrointestinal Infection
Dog,Labrador,3.9,Male,34.1,Swollen_Udder,Appetite_Loss,Vomiting,Diarrhea,3,Yes,Yes,Yes,No,No,No,No,No,No,40.2°C,132,Parvovirus
Cow,Jersey,4.6,Female,487.6,Diarrhea,Weight_Loss,Fever,Lethargy,1,No,No,Yes,No,No,No,No,No,No,39.2°C,60,Bovine Coccidiosis
Cow,Mixed,4.4,Male,456.5,Labored_Breathing,Fever,Nasal_Discharge,Coughing,1,No,No,No,Yes,No,No,No,Yes,No,39.8°C,93,Bovine Respiratory Syncytial Virus
Cow,Hereford,3.6,Male,484.1,Coughing,Nasal_Discharge,Eye_Discharge,None,4,No,No,No,Yes,No,No,No,Yes,Yes,39.8°C,79,Respiratory Disease
Dog,Poodle,4.3,Male,27.7,Appetite_Loss,Fever,Jaundice,Vomiting,1,Yes,Yes,No,No,No,No,No,No,No,40.3°C,122,Canine Leptospirosis
Cow,Hereford,1.7,Female,476.0,Coughing,Nasal_Discharge,Lethargy,Fever,3,No,No,No,Yes,No,No,No,Yes,No,38.8°C,85,Bovine Respiratory Syncytial Virus
Cow,Holstein,5.7,Female,419.2,Decreased_Milk,Lethargy,Diarrhea,Weight_Loss,6,No,No,Yes,No,No,No,No,No,No,38.9°C,61,Johnes Disease
Cow,Hereford,7.8,Male,292.1,Nasal_Discharge,Coughing,Labored_Breathing,Fever,1,No,No,No,Yes,No,No,No,Yes,No,39.6°C,73,Bovine Respiratory Syncytial Virus
Cow,Mixed,10.1,Male,545.8,Drooling,Vomiting,Dehydration,Diarrhea,4,No,Yes,Yes,No,No,No,No,No,No,39.4°C,84,Gastrointestinal Infection
Cow,Angus,0.1,Male,357.2,Nasal_Discharge,Diarrhea,Appetite_Loss,Fever,3,Yes,No,Yes,No,No,No,No,Yes,No,40.1°C,78,Bovine Viral Diarrhea
Cow,Hereford,1.6,Female,483.9,Lethargy,Decreased_Milk,Weight_Loss,Diarrhea,2,No,No,Yes,No,No,No,No,No,No,39.3°C,63,Parasitic Infection
Cow,Holstein,0.1,Female,550.1,Weight_Loss,Decreased_Milk,Diarrhea,Lethargy,6,No,No,Yes,No,No,No,No,No,No,38.5°C,58,Parasitic Infection
Cow,Hereford,0.3,Female,544.9,Anemia,Itching,Fever,Lethargy,4,No,No,No,No,No,No,No,No,No,38.8°C,72,Tick-Borne Disease
Cow,Hereford,4.9,Female,252.1,Nasal_Discharge,Eye_Discharge,Coughing,None,9,No,No,No,Yes,No,No,No,Yes,Yes,39.2°C,73,Respiratory Disease
Dog,Labrador,5.5,Male,32.5,Coughing,Nasal_Discharge,Fever,None,1,No,No,No,Yes,No,No,No,Yes,No,38.8°C,103,Kennel Cough Variant
Dog,Poodle,5.6,Male,14.8,Lethargy,Weight_Loss,Appetite_Loss,Lethargy,3,Yes,No,No,No,No,No,No,No,No,38.2°C,101,Parasitic Infection
Dog,Bulldog,8.6,Female,14.8,Lethargy,Fever,Lameness,Appetite_Loss,1,Yes,No,No,No,No,Yes,No,No,No,39.6°C,95,Lyme Disease
Dog,Beagle,9.9,Female,28.3,Appetite_Loss,Lameness,Lethargy,Fever,7,Yes,No,No,No,No,Yes,No,No,No,39.5°C,101,Lyme Disease
Dog,German Shepherd,3.5,Male,39.5,Lethargy,Appetite_Loss,Vomiting,Diarrhea,1,Yes,Yes,Yes,No,No,No,No,No,No,39.5°C,101,Gastroenteritis
Dog,Labrador,0.1,Male,15.2,Vomiting,Fever,Diarrhea,None,2,No,Yes,Yes,No,No,No,No,No,No,39.1°C,113,Salmonella Variant
Dog,Bulldog,7.6,Male,51.2,Itching,Skin_Lesions,Fever,Hair_Loss,2,No,No,No,No,No,No,Yes,No,No,38.9°C,95,Skin Infection
Cow,Hereford,3.0,Female,347.0,Weight_Loss,Fever,Lethargy,Coughing,10,No,No,No,Yes,No,No,No,No,No,39.6°C,66,Bovine Tuberculosis
Dog,Labrador,9.6,Female,15.8,Appetite_Loss,Weight_Loss,Diarrhea,None,1,Yes,No,Yes,No,No,No,No,No,No,38.4°C,108,Parasitic Gastroenteritis
Cow,Friesian,2.2,Female,592.2,Lethargy,Weight_Loss,Coughing,Fever,3,No,No,No,Yes,No,No,No,No,No,39.0°C,71,Bovine Tuberculosis
Dog,German Shepherd,7.0,Female,38.8,Dehydration,Vomiting,Diarrhea,None,1,No,Yes,Yes,No,Yes,No,No,No,No,39.5°C,128,Canine Parvovirus Variant
Dog,Poodle,6.9,Female,19.9,Skin_Lesions,Eye_Discharge,Coughing,Nasal_Discharge,2,No,No,No,Yes,No,No,Yes,Yes,Yes,40.1°C,115,Canine Distemper
Dog,Labrador,0.1,Female,36.8,Diarrhea,Vomiting,Dehydration,Swelling,2,No,Yes,Yes,No,No,No,No,No,No,40.6°C,127,Canine Parvovirus Variant
Cow,Mixed,2.7,Male,200.7,Dehydration,Lethargy,Vomiting,Diarrhea,2,No,Yes,Yes,No,No,No,No,No,No,39.7°C,61,Gastrointestinal Infection
Cow,Friesian,4.6,Female,564.5,Nasal_Discharge,Coughing,Fever,Labored_Breathing,3,No,No,No,Yes,No,No,No,Yes,No,39.7°C,83,Bovine Respiratory Syncytial Virus
Dog,German Shepherd,4.4,Female,28.7,Jaundice,Fever,Lethargy,Appetite_Loss,1,Yes,No,No,No,No,No,No,No,No,40.7°C,127,Canine Leptospirosis
Dog,Bulldog,3.0,Male,26.1,Nasal_Discharge,Eye_Discharge,Lethargy,Coughing,4,No,No,No,Yes,No,No,No,Yes,Yes,38.7°C,119,Kennel Cough
Cow,Mixed,0.1,Female,523.4,Lethargy,Anemia,Fever,None,1,No,No,No,No,No,No,No,No,No,39.7°C,64,Tick-Borne Disease
Dog,Labrador,5.3,Male,39.5,Lameness,Lethargy,Swelling,Pain,6,No,No,No,No,No,Yes,No,No,No,39.3°C,84,Arthritis
Cow,Jersey,4.5,Female,632.4,Fever,Nasal_Discharge,Labored_Breathing,Coughing,4,No,No,No,Yes,No,No,No,Yes,No,40.0°C,67,Bovine Respiratory Syncytial Virus
Cow,Hereford,7.5,Male,392.3,Decreased_Milk,Diarrhea,Fever,Weight_Loss,5,No,No,Yes,No,No,No,No,No,No,38.8°C,67,Bovine Coccidiosis
Dog,Poodle,5.0,Female,41.6,Skin_Lesions,Itching,Hair_Loss,None,1,No,No,No,No,No,No,Yes,No,No,38.1°C,100,Skin Infection
Cow,Jersey,0.8,Male,404.2,Itching,Labored_Breathing,Nasal_Discharge,Coughing,1,No,No,No,Yes,No,No,No,Yes,No,39.6°C,63,Bovine Respiratory Syncytial Virus
Dog,Poodle,1.1,Female,45.7,Lethargy,Appetite_Loss,Fever,Lameness,8,Yes,No,No,No,No,Yes,No,No,No,39.6°C,87,Lyme Disease
Cow,Holstein,0.4,Female,487.3,Weight_Loss,Lethargy,Decreased_Milk,Diarrhea,4,No,No,Yes,No,No,No,No,No,No,39.8°C,60,Johnes Disease
Cow,Jersey,3.4,Male,562.2,Eye_Discharge,Nasal_Discharge,Fever,Coughing,2,No,No,No,Yes,Yes,No,No,Yes,Yes,39.9°C,81,Bovine Respiratory Disease
Dog,Labrador,5.8,Male,42.3,Appetite_Loss,Lethargy,Diarrhea,Weight_Loss,2,Yes,No,Yes,No,No,No,No,No,No,38.2°C,91,Parasitic Infection
Dog,Bulldog,3.8,Male,25.5,Pain,Swelling,Lameness,Lethargy,11,No,No,No,No,No,Yes,No,No,No,38.3°C,84,Arthritis
Dog,Labrador,1.6,Female,19.1,Nasal_Discharge,Coughing,Fever,None,6,No,No,No,Yes,No,No,No,Yes,No,39.5°C,97,Kennel Cough Variant
Dog,Bulldog,6.6,Male,36.0,Lethargy,Weight_Loss,Diarrhea,Appetite_Loss,7,Yes,No,Yes,No,No,No,No,No,No,38.7°C,100,Parasitic Infection
Dog,Bulldog,4.4,Male,24.7,Lameness,Lethargy,Fever,Appetite_Loss,2,Yes,No,No,No,No,Yes,No,No,No,38.9°C,115,Tick-Borne Disease
Dog,German Shepherd,11.6,Female,21.9,Skin_Lesions,Eye_Discharge,Nasal_Discharge,Coughing,1,No,No,No,Yes,No,No,Yes,Yes,Yes,39.7°C,104,Canine Distemper
Dog,Bulldog,1.3,Female,16.8,Lameness,Lethargy,Swelling,Pain,4,No,No,No,No,No,Yes,No,No,No,38.7°C,99,Arthritis
Cow,Angus,6.9,Female,501.3,Dehydration,Vomiting,Diarrhea,None,2,No,Yes,Yes,No,No,No,No,No,No,39.5°C,75,Gastrointestinal Infection
Cow,Mixed,0.7,Female,506.1,Coughing,Nasal_Discharge,Eye_Discharge,None,2,No,No,No,Yes,No,No,No,Yes,Yes,40.0°C,81,Respiratory Disease
Cow,Hereford,5.2,Female,526.9,Diarrhea,Fever,Appetite_Loss,Nasal_Discharge,1,Yes,No,Yes,No,No,No,No,Yes,No,39.4°C,76,Bovine Viral Diarrhea
Cow,Jersey,3.7,Male,291.6,Eye_Discharge,Fever,Nasal_Discharge,Coughing,3,No,No,No,Yes,No,No,No,Yes,Yes,39.2°C,85,Bovine Respiratory Disease
Dog,Labrador,2.6,Female,30.6,Lethargy,Diarrhea,Vomiting,Appetite_Loss,4,Yes,Yes,Yes,No,No,No,No,No,No,39.5°C,133,Parvovirus
Cow,Hereford,4.0,Female,479.6,Lethargy,Coughing,Fever,Weight_Loss,14,No,No,No,Yes,No,No,No,No,No,38.9°C,76,Bovine Tuberculosis
Cow,Holstein,1.2,Male,593.0,Nasal_Discharge,Fever,Coughing,None,4,No,No,No,Yes,No,No,No,Yes,No,39.4°C,111,Kennel Cough Variant
Cow,Mixed,10.4,Male,478.2,Weight_Loss,Coughing,Drooling,Fever,2,No,No,No,Yes,No,No,No,No,No,39.5°C,73,Bovine Tuberculosis
Cow,Jersey,2.7,Male,288.3,Diarrhea,Decreased_Milk,Weight_Loss,Lethargy,3,No,No,Yes,No,No,No,No,No,No,39.1°C,59,Parasitic Infection
Cow,Friesian,3.7,Male,465.5,Diarrhea,Vomiting,Dehydration,None,1,No,Yes,Yes,No,No,No,No,No,No,39.2°C,65,Gastrointestinal Infection
Dog,Mixed,3.7,Female,15.2,Eye_Discharge,Coughing,Nasal_Discharge,Skin_Lesions,8,No,No,No,Yes,No,No,Yes,Yes,Yes,39.7°C,123,Canine Distemper
Dog,Labrador,3.7,Male,18.7,Lethargy,Coughing,Eye_Discharge,Nasal_Discharge,6,No,No,No,Yes,No,No,No,Yes,Yes,39.8°C,120,Kennel Cough
Dog,Beagle,9.7,Male,31.2,Lameness,Pain,Swelling,Lethargy,3,No,No,No,No,No,Yes,No,No,No,38.6°C,99,Arthritis
Cow,Angus,1.9,Male,566.3,Fever,Nasal_Discharge,Diarrhea,Appetite_Loss,1,Yes,No,Yes,No,No,No,No,Yes,No,39.6°C,81,Bovine Viral Diarrhea
Dog,Poodle,5.9,Female,36.4,Appetite_Loss,Fever,Lameness,Lethargy,13,Yes,No,No,No,No,Yes,No,No,No,39.8°C,94,Lyme Disease
Dog,Mixed,2.5,Male,11.3,Lethargy,Vomiting,Nasal_Discharge,Fever,2,No,Yes,No,No,No,No,No,Yes,No,39.9°C,116,Canine Hepatitis
Cow,Angus,3.1,Female,574.8,Weight_Loss,Lameness,Drooling,Fever,4,No,No,No,No,No,Yes,No,No,No,40.3°C,73,Foot and Mouth Disease
Dog,German Shepherd,8.7,Female,25.1,Lameness,Fever,Appetite_Loss,Lethargy,2,Yes,No,No,No,No,Yes,No,No,No,39.3°C,107,Tick-Borne Disease
Cow,Mixed,1.8,Male,435.8,Fever,Weight_Loss,Lethargy,Coughing,1,No,No,No,Yes,No,No,No,No,No,39.3°C,72,Bovine Tuberculosis
Dog,Poodle,4.0,Male,33.4,Diarrhea,Weight_Loss,Appetite_Loss,Lethargy,1,Yes,No,Yes,No,No,No,No,No,No,38.7°C,110,Parasitic Infection
Dog,Poodle,5.7,Male,21.5,Lethargy,Eye_Discharge,Coughing,Nasal_Discharge,5,No,No,No,Yes,No,No,No,Yes,Yes,39.4°C,111,Kennel Cough
Cow,Hereford,4.8,Female,383.7,Decreased_Milk,Fever,Swollen_Udder,None,8,No,No,No,No,No,No,No,No,No,39.7°C,71,Mastitis Variant
Dog,Beagle,2.1,Female,19.1,Lethargy,Diarrhea,Vomiting,Appetite_Loss,13,Yes,Yes,Yes,No,No,No,No,No,No,40.5°C,137,Parvovirus
Dog,Bulldog,4.0,Female,32.8,Diarrhea,Vomiting,Dehydration,Itching,3,No,Yes,Yes,No,No,No,No,No,No,39.5°C,124,Canine Parvovirus Variant
Dog,Beagle,5.2,Male,39.5,Lethargy,Appetite_Loss,Diarrhea,Vomiting,4,Yes,Yes,Yes,No,Yes,No,No,No,No,39.4°C,102,Gastroenteritis
Dog,Poodle,0.6,Male,31.9,Vomiting,Appetite_Loss,Diarrhea,Lethargy,6,Yes,Yes,Yes,No,No,No,No,No,No,39.8°C,133,Parvovirus
Dog,Bulldog,5.6,Male,56.9,Vomiting,Lethargy,Appetite_Loss,Diarrhea,2,Yes,Yes,Yes,No,No,No,No,No,No,39.4°C,107,Gastroenteritis
Cow,Angus,0.1,Female,325.9,Dehydration,Vomiting,Diarrhea,None,3,No,Yes,Yes,No,No,No,No,No,No,39.1°C,67,Gastrointestinal Infection
Dog,Beagle,8.2,Female,22.8,Itching,Vomiting,Diarrhea,Appetite_Loss,5,Yes,Yes,Yes,No,No,No,No,No,No,39.7°C,115,Gastroenteritis
Cow,Hereford,1.7,Male,520.7,Fever,Swollen_Udder,Decreased_Milk,None,2,No,No,No,No,No,No,No,No,No,40.3°C,79,Mastitis Variant
Dog,German Shepherd,7.1,Female,38.5,Appetite_Loss,Jaundice,Vomiting,Fever,2,Yes,Yes,No,No,No,No,No,No,No,40.2°C,118,Canine Leptospirosis
Dog,Beagle,1.5,Female,26.6,Nasal_Discharge,Decreased_Milk,Coughing,Eye_Discharge,12,No,No,No,Yes,No,No,No,Yes,Yes,39.7°C,124,Canine Distemper
Cow,Hereford,2.0,Male,314.4,Appetite_Loss,Diarrhea,Nasal_Discharge,Fever,2,Yes,No,Yes,No,No,No,No,Yes,No,39.7°C,67,Bovine Viral Diarrhea
Dog,German Shepherd,4.0,Female,24.9,Weight_Loss,Diarrhea,Lethargy,Appetite_Loss,8,Yes,No,Yes,No,No,No,No,No,No,38.9°C,119,Parasitic Infection
Dog,Beagle,5.1,Female,19.4,Lethargy,Appetite_Loss,Weight_Loss,Diarrhea,3,Yes,No,Yes,No,No,No,No,No,No,38.3°C,82,Parasitic Infection
Dog,Poodle,0.3,Male,30.7,Lethargy,Swelling,Pain,Lameness,1,No,No,No,No,No,Yes,No,No,No,38.3°C,85,Arthritis
Cow,Holstein,6.5,Female,492.4,Decreased_Milk,Lethargy,Decreased_Milk,Weight_Loss,1,No,No,No,No,No,No,No,No,No,38.8°C,71,Johnes Disease
Cow,Angus,0.1,Female,358.0,Fever,Dehydration,Lethargy,Diarrhea,1,No,No,Yes,No,No,No,No,No,No,39.0°C,73,Salmonellosis
Cow,Angus,1.1,Male,493.5,Lethargy,Fever,Dehydration,Diarrhea,1,No,No,Yes,No,No,No,No,No,No,39.1°C,74,Salmonellosis
Dog,Poodle,6.4,Female,38.9,Skin_Lesions,Hair_Loss,Itching,None,10,No,No,No,No,No,No,Yes,No,No,38.8°C,95,Skin Infection
Cow,Holstein,12.3,Female,276.5,Lethargy,Fever,Drooling,Dehydration,9,No,No,No,No,No,No,No,No,No,39.8°C,74,Salmonellosis
Dog,Labrador,2.9,Male,35.5,Appetite_Loss,Lethargy,Vomiting,Diarrhea,2,Yes,Yes,Yes,No,No,No,No,No,No,40.4°C,133,Parvovirus
Dog,Labrador,6.7,Female,30.5,Lethargy,Eye_Discharge,Coughing,Nasal_Discharge,1,No,No,No,Yes,No,No,No,Yes,Yes,39.1°C,110,Kennel Cough
Cow,Jersey,2.1,Female,315.2,Lethargy,Fever,Diarrhea,Dehydration,2,No,No,Yes,No,No,No,No,No,No,39.4°C,89,Salmonellosis
Cow,Holstein,3.1,Male,553.1,Weight_Loss,Lethargy,Decreased_Milk,Diarrhea,7,No,No,Yes,No,No,No,No,No,No,38.7°C,57,Parasitic Infection
Cow,Friesian,6.4,Male,554.9,Lethargy,Fever,Weight_Loss,Coughing,1,No,No,No,Yes,No,No,No,No,No,39.0°C,75,Bovine Tuberculosis
Cow,Angus,4.9,Male,322.6,Lethargy,Diarrhea,Fever,Weight_Loss,1,No,No,Yes,No,No,No,No,No,No,39.5°C,57,Bovine Coccidiosis
Cow,Mixed,3.9,Female,359.0,Eye_Discharge,Nasal_Discharge,Fever,Coughing,8,No,No,No,Yes,No,No,No,Yes,Yes,39.5°C,74,Bovine Respiratory Disease
Dog,Mixed,0.1,Male,17.9,Fever,Lethargy,Nasal_Discharge,Lethargy,6,No,No,No,No,No,No,No,Yes,No,39.7°C,113,Canine Hepatitis
Dog,Beagle,7.3,Male,32.7,Lethargy,Pain,Swelling,Lameness,3,No,No,No,No,No,Yes,No,No,No,38.8°C,94,Arthritis
Cow,Hereford,4.0,Male,540.0,Fever,Drooling,Weight_Loss,Weight_Loss,4,No,No,No,No,No,No,No,No,No,41.0°C,70,Foot and Mouth Disease
Dog,Labrador,6.7,Female,39.9,Fever,Lameness,Lethargy,Itching,7,No,No,No,No,No,Yes,No,No,No,39.9°C,99,Lyme Disease
Cow,Friesian,9.4,Male,488.3,Decreased_Milk,Swollen_Udder,Fever,None,1,No,No,No,No,No,No,No,No,No,39.9°C,86,Mastitis Variant
Cow,Angus,3.8,Male,534.3,Vomiting,Diarrhea,Dehydration,None,1,No,Yes,Yes,No,No,No,No,No,No,38.9°C,70,Gastrointestinal Infection
Cow,Mixed,1.7,Female,539.0,Appetite_Loss,Diarrhea,Nasal_Discharge,Fever,3,Yes,No,Yes,No,No,No,No,Yes,No,39.8°C,75,Bovine Viral Diarrhea
Dog,German Shepherd,0.7,Female,35.5,Diarrhea,Lethargy,Appetite_Loss,Vomiting,3,Yes,Yes,Yes,No,No,No,No,No,No,39.0°C,124,Parvovirus
Dog,Mixed,6.3,Male,21.9,Eye_Discharge,Coughing,Nasal_Discharge,Skin_Lesions,1,No,No,No,Yes,No,No,Yes,Yes,Yes,40.1°C,113,Canine Distemper
Dog,German Shepherd,2.9,Female,43.9,Lethargy,Vomiting,Diarrhea,Appetite_Loss,2,Yes,Yes,Yes,No,No,No,No,No,No,40.5°C,128,Parvovirus
Cow,Angus,1.7,Female,352.1,Drooling,Fever,Lameness,Weight_Loss,5,No,No,No,No,No,Yes,No,No,No,41.0°C,68,Foot and Mouth Disease
Cow,Mixed,6.1,Male,492.7,Fever,Lethargy,Anemia,None,1,No,No,No,No,No,No,No,No,No,39.2°C,71,Tick-Borne Disease
Dog,Bulldog,3.4,Female,35.4,Coughing,Weight_Loss,Lethargy,Fever,1,No,No,No,Yes,No,No,No,No,No,38.9°C,83,Bovine Tuberculosis
Dog,Mixed,3.5,Male,40.7,Fever,Lethargy,Jaundice,Vomiting,4,No,Yes,No,No,No,No,No,No,No,41.0°C,118,Canine Leptospirosis
Cow,Friesian,4.5,Female,316.5,Diarrhea,Decreased_Milk,Weight_Loss,Lethargy,7,No,No,Yes,No,No,No,No,No,No,39.3°C,69,Parasitic Infection
Cow,Friesian,3.8,Female,351.1,Diarrhea,Lethargy,Vomiting,Appetite_Loss,1,Yes,Yes,Yes,No,No,No,No,No,No,38.9°C,120,Gastroenteritis
Cow,Jersey,5.9,Female,318.4,Nasal_Discharge,Fever,Diarrhea,Appetite_Loss,6,Yes,No,Yes,No,No,No,No,Yes,No,39.1°C,70,Bovine Viral Diarrhea
Cow,Jersey,2.3,Female,347.4,Diarrhea,Dehydration,Fever,Lethargy,6,No,No,Yes,No,No,No,No,No,No,38.7°C,81,Salmonellosis
Dog,Beagle,5.6,Male,37.7,Lethargy,Appetite_Loss,Diarrhea,Vomiting,3,Yes,Yes,Yes,No,No,No,No,No,No,39.7°C,120,Parvovirus
Cow,Holstein,6.2,Female,384.9,Fever,Lethargy,Anemia,None,2,No,No,No,No,No,No,No,No,No,39.0°C,67,Tick-Borne Disease
Dog,Bulldog,4.3,Male,25.2,Pain,Swelling,Lameness,Lethargy,5,No,No,No,No,No,Yes,No,No,No,38.7°C,82,Arthritis
Cow,Friesian,6.4,Male,326.9,Decreased_Milk,Lethargy,Weight_Loss,Diarrhea,6,No,No,Yes,No,No,No,No,No,No,39.5°C,85,Parasitic Infection
Cow,Jersey,4.3,Male,410.0,Decreased_Milk,Swollen_Udder,Swelling,Fever,9,No,No,No,No,No,No,No,No,No,39.7°C,77,Mastitis Variant
Cow,Holstein,4.0,Male,550.4,Fever,Lethargy,Swollen_Udder,Decreased_Milk,2,No,No,No,No,No,No,No,No,No,40.5°C,84,Mastitis
Cow,Angus,8.8,Male,549.7,Fever,Decreased_Milk,Swollen_Udder,None,1,No,No,No,No,No,No,No,No,No,39.9°C,78,Mastitis Variant
Dog,German Shepherd,5.4,Male,20.4,Lethargy,Lameness,Fever,Appetite_Loss,3,Yes,No,No,No,No,Yes,No,No,No,39.5°C,101,Tick-Borne Disease
Cow,Friesian,9.1,Female,436.8,Coughing,Nasal_Discharge,Eye_Discharge,None,2,No,No,No,Yes,No,No,No,Yes,Yes,39.8°C,74,Respiratory Disease
Dog,Beagle,4.7,Female,18.9,Appetite_Loss,Diarrhea,Vomiting,Lethargy,9,Yes,Yes,Yes,No,No,No,No,No,No,39.5°C,116,Gastroenteritis
Cow,Holstein,3.6,Male,399.1,Vomiting,Dehydration,Diarrhea,None,1,No,Yes,Yes,No,No,No,No,No,No,39.0°C,72,Gastrointestinal Infection
Cow,Holstein,4.9,Male,391.7,Lethargy,Fever,Decreased_Milk,Swollen_Udder,1,No,No,No,No,No,No,No,No,No,39.7°C,59,Mastitis
Cow,Angus,5.5,Female,398.1,Vomiting,Diarrhea,Dehydration,None,1,No,Yes,Yes,No,No,No,No,No,No,39.0°C,76,Gastrointestinal Infection
Cow,Friesian,2.0,Male,283.6,Fever,Lethargy,Swollen_Udder,Coughing,2,No,No,No,Yes,No,No,No,No,No,38.4°C,69,Bovine Tuberculosis
Dog,German Shepherd,8.5,Male,29.1,Diarrhea,Lethargy,Appetite_Loss,Weight_Loss,4,Yes,No,Yes,No,No,No,No,No,No,38.5°C,95,Parasitic Infection
Dog,German Shepherd,3.2,Female,43.4,Diarrhea,Vomiting,Fever,None,2,No,Yes,Yes,No,No,No,No,No,No,39.3°C,107,Salmonella Variant
Cow,Holstein,0.8,Male,473.9,Appetite_Loss,Diarrhea,Nasal_Discharge,Fever,2,Yes,No,Yes,No,No,No,No,Yes,No,39.7°C,93,Bovine Viral Diarrhea
Dog,Bulldog,3.7,Male,31.4,Drooling,Appetite_Loss,Lethargy,Vomiting,2,Yes,Yes,No,No,No,No,No,No,No,40.0°C,134,Parvovirus
Dog,Labrador,3.0,Female,22.2,Vomiting,Lethargy,Jaundice,Appetite_Loss,5,Yes,Yes,No,No,No,No,No,No,No,39.9°C,110,Canine Leptospirosis
Cow,Jersey,5.7,Female,537.3,Vomiting,Dehydration,Diarrhea,None,1,No,Yes,Yes,No,No,No,No,No,No,38.7°C,58,Gastrointestinal Infection
Cow,Angus,7.2,Male,394.5,Weight_Loss,Decreased_Milk,Diarrhea,Lethargy,4,No,No,Yes,No,No,No,No,No,No,38.9°C,77,Johnes Disease
Dog,German Shepherd,9.4,Female,14.8,Vomiting,Fever,Diarrhea,None,6,No,Yes,Yes,No,No,No,No,No,No,39.5°C,111,Salmonella Variant
Dog,Bulldog,10.7,Male,38.1,Appetite_Loss,Vomiting,Fever,Jaundice,7,Yes,Yes,No,No,No,No,No,No,No,39.6°C,107,Canine Leptospirosis
Cow,Mixed,4.1,Male,382.7,Lethargy,Fever,Decreased_Milk,Swollen_Udder,3,No,No,No,No,No,No,No,No,No,39.3°C,78,Mastitis
Dog,Bulldog,8.9,Female,18.9,Swollen_Udder,Decreased_Milk,Fever,None,1,No,No,No,No,No,No,No,No,No,39.7°C,88,Mastitis Variant
Cow,Holstein,4.6,Male,372.4,Lameness,Fever,Weight_Loss,Drooling,2,No,No,No,No,No,Yes,No,No,No,40.3°C,70,Foot and Mouth Disease
Dog,German Shepherd,4.7,Female,28.0,Dehydration,Diarrhea,Vomiting,None,1,No,Yes,Yes,No,No,No,No,No,No,40.1°C,128,Canine Parvovirus Variant
Cow,Friesian,0.8,Female,157.9,Weight_Loss,Coughing,Fever,Lethargy,1,No,No,No,Yes,Yes,No,No,No,No,39.1°C,86,Bovine Tuberculosis
Cow,Mixed,4.1,Female,360.3,Lameness,Drooling,Fever,Weight_Loss,1,No,No,No,No,No,Yes,No,No,No,40.4°C,76,Foot and Mouth Disease
Dog,Poodle,8.1,Female,46.6,Vomiting,Jaundice,Swollen_Udder,Appetite_Loss,1,Yes,Yes,No,No,No,No,No,No,No,40.1°C,110,Canine Leptospirosis
Cow,Mixed,5.0,Female,560.0,Nasal_Discharge,Appetite_Loss,Diarrhea,Fever,2,Yes,No,Yes,No,No,No,No,Yes,No,39.7°C,54,Bovine Viral Diarrhea
Dog,Beagle,9.0,Female,20.5,Eye_Discharge,Coughing,Nasal_Discharge,Skin_Lesions,2,No,No,No,Yes,No,No,Yes,Yes,Yes,39.4°C,116,Canine Distemper
Cow,Friesian,6.7,Male,531.0,Skin_Lesions,Nasal_Discharge,Coughing,Eye_Discharge,2,No,No,No,Yes,No,No,Yes,Yes,Yes,39.6°C,100,Canine Distemper
