Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Duration,Appetite_Loss,Vomiting,Diarrhea,Coughing,Labored_Breathing,Lameness,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Body_Temperature,Heart_Rate,Disease_Prediction
Dog,Pit Bull,9.9,Male,21.7,Labored Breathing,Diarrhea,Skin Lesions,Weakness,3 weeks,Yes,Yes,Yes,No,No,No,No,No,No,38.6°C,98.0,Gastroenteritis
Cow,Dexter,4.98,Female,393.28,Skin Lesions,Vomiting,Lameness,Dehydration,12 days,Yes,No,No,No,No,No,No,No,No,39.3°C,71.81,Mastitis
Dog,Poodle,10.13,Male,24.83,Eye_Discharge,Diarrhea,Anorexia,Weakness,4 days,No,No,No,Yes,No,No,No,Yes,Yes,37.8°C,130.67,Kennel Cough
Cow,Sahiwal,5.68,Female,566.53,Lameness,Skin Lesions,Weakness,Labored Breathing,9 days,Yes,No,No,Yes,No,No,No,No,No,39.8°C,49.03,Respiratory Disease
Dog,Siberian Husky,6.1,Female,32.1,Diarrhea,Loss Of Appetite,Nasal Discharge,Anorexia,14 days,Yes,No,No,No,No,Yes,No,No,No,38.3°C,88.0,Lyme Disease
Cow,Brahman,5.49,Female,490.85,Nasal Discharge,Eye Discharge,<missing>,Diarrhea,14 days,No,No,No,Yes,Yes,No,No,Yes,Yes,39.1°C,66.7,Respiratory Disease
Dog,Akita,5.41,Female,14.26,Vomiting,Jaundice,Diarrhea,Fever,19 days,Yes,Yes,No,No,No,No,,,,40.26,123.01,Canine Leptospirosis
Dog,Labrador Retriever,5.9,Female,25.8,Anorexia,Nasal_Discharge,Vomiting,Coughing,12 days,Yes,No,Yes,Yes,Yes,No,No,No,Yes,39.8°C,85.0,Canine Distemper
Cow,Hereford,6.7,Male,449.49,Skin Lesions,<missing>,Diarrhea,Labored Breathing,4 days,No,No,No,Yes,No,No,No,Yes,Yes,38.9°C,45.62,Respiratory Disease
Dog,Dachshund,7.0,Male,15.2,Weakness,Coughing,Vomiting,Labored Breathing,2 days,No,Yes,No,Yes,Yes,No,No,Yes,No,37.7°C,88.0,Canine Distemper
Cow,Simmental,6.29,Male,620.44,Skin Lesions,Reduced Appetite,<missing>,Dehydration,14 days,Yes,No,No,No,No,No,No,No,No,39.5°C,64.73,Mastitis
Cow,Simmental,5.8,Female,479.5,Labored Breathing,Vomiting,Eye Discharge,Weakness,7 days,No,No,No,Yes,Yes,No,No,Yes,No,40.5°C,82.0,Respiratory Disease
Dog,Akita,3.03,Male,30.34,Fever,Loss Of Appetite,Coughing,<missing>,5 days,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,39.1°C,114.57,Kennel Cough
Cow,Red Angus,2.87,Male,573.64,Lethargy,Nasal Discharge,Fever,Coughing,4 days,Yes,No,No,Yes,No,Yes,No,No,Yes,39.8°C,85.43,Respiratory Syncytial Virus
Dog,Poodle,8.42,Female,18.44,Stiffness,Lethargy,Difficulty Rising,Joint Pain,7 weeks,No,No,No,No,No,Yes,No,No,No,39.2°C,86.17,Arthritis
Cow,Charolais,7.67,Male,367.11,Nasal Discharge,Coughing,Labored Breathing,Fever,9 days,Yes,No,No,Yes,No,No,No,Yes,No,40.6°C,82.12,Respiratory Disease
Cow,Aberdeen Angus,9.35,Female,402.0,<missing>,Anorexia,Fever,Vomiting,4 weeks,No,No,Yes,No,No,No,No,No,No,39.4°C,83.26,Parasitic Infection
Dog,Dachshund,11.7,Female,8.8,Diarrhea,Vomiting,Nasal Discharge,Skin Lesions,4 days,Yes,Yes,No,No,No,No,No,No,No,38.4°C,95.0,Gastroenteritis
Dog,Labrador,0.3,Male,37.2,Dehydration,Lethargy,Skin Lesions,Diarrhea,11 days,Yes,Yes,Yes,No,No,No,No,No,No,39.6°C,128.0,Parvovirus
Cow,Guernsey,6.89,Female,470.08,Fever,Skin Lesions,Lameness,Nasal Discharge,8 days,No,No,No,Yes,Yes,Yes,No,Yes,No,39.4°C,47.27,Respiratory Disease
Dog,Golden Retriever,3.2,Male,22.7,Fever,Vomiting,Diarrhea,Jaundice,16 days,Yes,No,No,No,No,No,,,,39.6,113.0,Canine Leptospirosis
Dog,Doberman Pinscher,6.0,Male,40.0,Vomiting,Lethargy,Loss Of Appetite,Coughing,5 days,Yes,Yes,No,Yes,No,No,Yes,Yes,No,39.3°C,119.0,Canine Distemper
Dog,German Shepherd,2.95,Male,31.31,Skin Lesions,<missing>,Lethargy,Fever,7 days,Yes,No,No,No,No,Yes,Yes,No,No,39.3°C,111.83,Lyme Disease
Dog,Labrador Retriever,3.03,Male,14.74,Diarrhea,Fever,Skin Lesions,Lameness,13 days,No,No,No,No,No,Yes,No,No,No,38.8°C,106.13,Lyme Disease
Cow,Red Poll,6.5,Male,616.7,Skin Lesions,Nasal Discharge,Nasal Discharge,Labored Breathing,18 hours,No,No,No,Yes,Yes,No,No,No,Yes,39.3°C,75.0,Respiratory Disease
Dog,Boxer,8.77,Male,8.25,Jaundice,Fever,Vomiting,Diarrhea,12 days,Yes,No,Yes,Yes,No,No,,,,41.23,86.21,Canine Leptospirosis
Dog,Akita,0.47,Female,13.49,Anorexia,Diarrhea,Fever,Lethargy,10 days,No,Yes,Yes,No,No,No,No,No,No,39.4°C,123.51,Parvovirus
Cow,Dexter,10.54,Male,638.52,Lameness,Diarrhea,Nasal Discharge,Fever,12 days,Yes,No,Yes,No,No,Yes,No,No,No,39.2°C,52.83,Foot and Mouth Disease
Cow,Ayrshire,0.5,Male,440.0,Diarrhea,Eye Discharge,Diarrhea,Weakness,10 days,No,No,Yes,No,No,No,No,No,No,38.9°C,129.0,Parasitic Infection
Dog,Border Collie,1.05,Female,4.4,Coughing,Fever,Eye Discharge,Eye_Discharge,12 days,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,39.7°C,114.01,Canine Distemper
Dog,Siberian Husky,12.4,Male,23.1,Lethargy,Change In Gait,Stiffness,Limping,14 days,No,No,No,No,No,Yes,No,No,No,39.0°C,106.0,Arthritis
Dog,Akita,7.27,Female,11.29,Vomiting,<missing>,Vomiting,Lameness,4 weeks,Yes,No,Yes,No,No,No,No,No,No,38.8°C,109.77,Gastroenteritis
Cow,Simmental,7.01,Female,568.54,Fever,Weakness,Skin Lesions,Lameness,13 days,Yes,No,Yes,No,No,No,No,No,No,40.1°C,61.17,Bovine Viral Diarrhea
Dog,Siberian Husky,4.4,Female,27.0,Weakness,Coughing,Eye Discharge,Eye_Discharge,9 days,No,No,No,Yes,No,No,No,No,No,38.7°C,85.0,Kennel Cough
Cow,Jersey,11.02,Female,512.3,Vomiting,Skin Lesions,Dehydration,Weakness,9 days,Yes,No,No,No,No,No,No,No,No,39.3°C,56.59,Mastitis
Dog,Chihuahua,6.1,Male,4.5,Diarrhea,Labored Breathing,Nasal_Discharge,Fever,4 days,No,No,No,Yes,Yes,No,No,No,Yes,38.6°C,100.0,Kennel Cough
Dog,Labrador,5.82,Male,35.71,Lethargy,Fever,<missing>,Vomiting,7 days,Yes,Yes,No,No,No,Yes,No,No,No,37.8°C,98.73,Lyme Disease
Cow,Charolais,0.94,Male,539.28,Coughing,Vomiting,Diarrhea,Lameness,8 weeks,Yes,No,Yes,No,No,No,Yes,No,No,39.1°C,100.52,Foot and Mouth Disease
Dog,Dalmatian,7.2,Male,18.96,Eye_Discharge,Nasal_Discharge,Weakness,Eye Discharge,11 hours,No,No,No,Yes,No,No,No,Yes,No,39.0°C,97.11,Kennel Cough
Cow,Angus,4.0,Female,650.0,Coughing,Loss Of Appetite,Lethargy,Fever,6 days,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,39.5°C,90.0,Bovine Tuberculosis
Cow,Red Poll,3.5,Male,590.0,Anorexia,Dehydration,Lameness,Skin Lesions,3 weeks,Yes,No,No,No,No,Yes,Yes,No,No,39.1°C,68.0,Foot and Mouth Disease
Dog,Siberian Husky,11.3,Female,25.7,Skin Lesions,Nasal Discharge,Anorexia,Coughing,12 days,Yes,No,No,No,No,No,No,No,No,39.1°C,97.0,Lyme Disease
Dog,Siberian Husky,5.91,Female,16.34,Change In Gait,Stiffness,Lethargy,Reluctance To Play,14 days,Yes,No,No,No,No,Yes,No,No,No,38.7°C,110.34,Arthritis
Cow,Red Poll,2.03,Male,535.51,Coughing,<missing>,Anorexia,Labored Breathing,13 days,No,No,No,No,Yes,No,No,Yes,No,39.3°C,81.02,Respiratory Disease
Cow,Belted Galloway,12.35,Female,627.26,Dehydration,Diarrhea,Lameness,Labored Breathing,5 days,Yes,No,No,No,No,Yes,No,No,No,39.4°C,77.75,Foot and Mouth Disease
Cow,Brahman,9.8,Male,498.5,Fever,Vomiting,Nasal Discharge,Diarrhea,11 days,No,No,No,Yes,No,No,No,Yes,No,40.5°C,67.0,Respiratory Disease
Cow,Jersey,4.4,Male,639.0,Fever,Dehydration,Diarrhea,Vomiting,5 days,Yes,No,No,No,No,No,No,No,No,39.0°C,56.0,Mastitis
Cow,Dexter,10.49,Male,483.24,Eye Discharge,Diarrhea,<missing>,Lameness,3 days,No,No,No,No,No,No,No,Yes,No,38.9°C,47.92,Parasitic Infection
Dog,Dalmatian,0.6,Female,34.4,Lameness,Coughing,Eye Discharge,Anorexia,6 days,No,No,Yes,No,No,Yes,No,No,No,38.6°C,135.0,Lyme Disease
Cow,Holstein,11.7,Male,479.3,Diarrhea,Weakness,Diarrhea,Lameness,6 days,No,No,Yes,No,No,No,No,No,No,39.0°C,57.0,Parasitic Infection
Dog,Corgi,4.68,Male,29.6,Lameness,Labored Breathing,Weakness,Eye Discharge,2 days,Yes,No,No,Yes,No,No,No,Yes,Yes,38.2°C,56.83,Kennel Cough
Cow,Brahman,2.5,Female,567.5,Eye Discharge,Labored Breathing,Fever,Anorexia,5 days,No,No,No,Yes,Yes,No,No,No,No,39.5°C,50.0,Respiratory Disease
Dog,Poodle,0.4,Male,26.34,Dehydration,Diarrhea,Fever,Labored Breathing,7 days,Yes,Yes,Yes,No,No,No,No,No,No,39.3°C,116.61,Parvovirus
Dog,Border Collie,5.1,Male,8.3,Nasal_Discharge,Vomiting,Eye_Discharge,Skin Lesions,5 weeks,No,No,No,Yes,Yes,No,No,Yes,No,38.7°C,89.0,Kennel Cough
Dog,Boxer,8.9,Male,27.6,Diarrhea,Dehydration,Vomiting,Appetite Loss,14 days,Yes,Yes,Yes,No,No,No,No,No,No,39.2°C,109.0,Gastroenteritis
Dog,Rottweiler,13.7,Female,7.6,Lethargy,Joint Pain,Reluctance To Play,Difficulty Rising,19 days,Yes,No,No,No,No,Yes,No,No,No,38.5°C,60.0,Arthritis
Cow,Simmental,2.37,Female,638.28,Fever,<missing>,Vomiting,Nasal Discharge,10 days,Yes,No,Yes,No,No,No,No,Yes,Yes,38.9°C,61.51,Bovine Viral Diarrhea
Cow,Limousin,0.5,Female,534.0,Skin Lesions,Anemia,Lameness,Labored Breathing,14 days,No,No,Yes,No,No,No,No,No,No,39.2°C,112.0,Parasitic Infection
Dog,Chihuahua,0.63,Male,9.41,Fever,Fever,Coughing,Diarrhea,1 weeks,Yes,Yes,Yes,No,No,No,No,No,No,39.5°C,139.17,Parvovirus
Cow,Gir,2.15,Male,683.54,Respiratory Signs,<missing>,Skin Lesions,Vomiting,8 days,Yes,No,Yes,No,No,No,No,No,No,39.6°C,80.33,Bovine Viral Diarrhea
Dog,Pug,1.8,Male,9.9,Fever,Vomiting,Abdominal Pain,Jaundice,18 days,Yes,Yes,No,Yes,Yes,No,,,,39.8,111.0,Canine Hepatitis
Cow,Gir,2.18,Male,498.12,Skin Lesions,Weakness,Coughing,Fever,3 days,Yes,No,No,No,No,Yes,Yes,No,No,39.6°C,81.17,Foot and Mouth Disease
Cow,Brahman,4.81,Female,465.11,Diarrhea,Vomiting,Lameness,Anorexia,7 days,No,No,No,Yes,No,No,No,Yes,No,39.8°C,57.85,Respiratory Disease
Cow,Brown Swiss,4.3,Female,526.9,Weakness,Eye Discharge,Skin Lesions,Vomiting,5 days,No,No,No,No,No,Yes,Yes,No,No,39.7°C,62.0,Foot and Mouth Disease
Cow,Belted Galloway,4.51,Female,542.77,Diarrhea,Weakness,Lameness,Labored Breathing,7 days,No,No,No,No,No,Yes,No,Yes,Yes,39.5°C,76.9,Bovine Viral Diarrhea
Cow,Holstein,2.05,Male,538.62,Skin Lesions,Coughing,Fever,Diarrhea,6 days,No,No,No,Yes,Yes,No,No,Yes,No,39.8°C,81.81,Respiratory Disease
Cow,Dexter,5.17,Female,511.7,Nasal Discharge,Fever,Coughing,Lethargy,5 days,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,39.5°C,85.3,Bovine Viral Diarrhea
Cow,Gir,7.7,Male,229.6,Weight Loss,Diarrhea,Weakness,Poor Appetite,11 days,No,No,Yes,No,No,No,,,,38.9,71.0,Johnes Disease
Cow,Limousin,3.09,Male,663.36,Loss Of Appetite,Coughing,Fever,Lethargy,5 days,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,39.4°C,92.04,Bovine Respiratory Disease
Dog,Bulldog,3.4,Female,14.2,Nasal_Discharge,Skin Lesions,Anorexia,Vomiting,13 days,No,Yes,Yes,Yes,Yes,No,No,Yes,No,39.5°C,114.0,Canine Distemper
Cow,Ayrshire,4.0,Male,630.0,Coughing,Lethargy,Loss Of Appetite,Swollen Legs,6 days,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,39.1°C,79.0,Bovine Tuberculosis
Cow,Guernsey,4.0,Male,590.0,Appetite Loss,Lethargy,Diarrhea,Dehydration,5 days,Yes,No,No,Yes,No,No,Yes,No,No,39.3°C,84.0,Bovine Coccidiosis
Cow,Aberdeen Angus,7.7,Male,486.4,Vomiting,Labored Breathing,Anorexia,Skin Lesions,4 days,Yes,No,No,No,No,No,No,No,No,39.4°C,79.0,Mastitis
Cow,Gir,10.52,Female,598.0,Anemia,Weakness,Dehydration,Eye Discharge,14 days,Yes,No,Yes,No,No,No,Yes,No,No,38.9°C,78.01,Parasitic Infection
Cow,Sahiwal,8.51,Female,507.46,Reduced Appetite,Lameness,Weakness,Dehydration,1 weeks,No,No,No,No,No,No,No,No,No,39.3°C,68.02,Mastitis
Cow,Angus,1.7,Female,331.1,Fever,Coughing,Labored Breathing,Nasal Discharge,11 days,Yes,Yes,No,No,Yes,No,,,,40.4,109.0,Bovine Respiratory Syncytial Virus
Cow,Belted Galloway,5.81,Female,447.63,Labored Breathing,Fever,Coughing,Nasal Discharge,18 days,No,No,No,Yes,Yes,No,,,,41.82,91.65,Bovine Respiratory Syncytial Virus
Dog,Husky,6.7,Male,23.9,Coughing,Dehydration,Nasal Discharge,Weakness,2 days,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,39.8°C,91.0,Canine Distemper
Dog,Dachshund,0.42,Male,11.87,Labored Breathing,Skin Lesions,<missing>,Eye Discharge,14 days,No,No,No,Yes,Yes,No,No,Yes,No,38.3°C,139.84,Kennel Cough
Dog,Pug,6.3,Female,30.4,Fever,Diarrhea,Dehydration,Weakness,12 days,Yes,No,Yes,No,No,No,,,,39.4,108.0,Salmonellosis
Cow,Charolais,4.9,Female,381.5,Labored Breathing,Anorexia,Fever,Respiratory Signs,13 days,Yes,No,No,No,No,No,No,Yes,No,40.2°C,74.0,Bovine Viral Diarrhea
Dog,Beagle,1.0,Male,10.0,Diarrhea,Vomiting,Lethargy,Appetite Loss,2 days,Yes,Yes,Yes,No,No,No,No,No,No,39.2°C,130.0,Gastroenteritis
Cow,Belted Galloway,4.38,Male,536.08,Vomiting,Dehydration,Fever,Coughing,6 days,Yes,No,No,No,No,Yes,Yes,No,No,39.8°C,63.23,Foot and Mouth Disease
Dog,Doberman Pinscher,0.2,Male,3.2,Lameness,Eye Discharge,Fever,Fever,6 hours,Yes,Yes,Yes,No,No,No,No,No,No,38.5°C,124.0,Parvovirus
Cow,Charolais,3.0,Male,700.0,Coughing,Loss Of Appetite,Lethargy,Fever,5 days,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,39.2°C,77.0,Bovine Tuberculosis
Cow,Gir,9.63,Female,461.02,Fever,<missing>,Diarrhea,Nasal Discharge,11 days,No,No,No,Yes,No,No,No,Yes,No,40.5°C,65.93,Respiratory Disease
Cow,Guernsey,1.9,Male,28.33,Weakness,Weight Loss,Poor Appetite,Diarrhea,14 days,Yes,No,No,Yes,Yes,No,,,,35.96,72.54,Johnes Disease
Dog,Cocker Spaniel,10.83,Female,4.01,Lethargy,<missing>,Labored Breathing,Lameness,12 days,Yes,No,No,No,No,Yes,No,No,No,38.5°C,91.92,Lyme Disease
Dog,Dachshund,6.6,Female,37.7,Nasal Discharge,Vomiting,Anorexia,Skin Lesions,7 days,Yes,Yes,No,Yes,Yes,No,No,Yes,No,39.6°C,101.0,Canine Distemper
Dog,Dalmatian,0.8,Female,32.8,Anorexia,Diarrhea,Fever,Labored Breathing,1 days,Yes,Yes,No,No,No,No,No,No,No,39.4°C,130.0,Parvovirus
Cow,Jersey,9.6,Male,562.9,Coughing,Nasal Discharge,Vomiting,Labored Breathing,7 hours,No,No,No,Yes,Yes,No,No,No,Yes,40.3°C,52.0,Respiratory Disease
Dog,Labrador Retriever,0.4,Male,34.5,Eye Discharge,Eye_Discharge,Dehydration,Fever,12 hours,No,No,No,Yes,No,No,No,No,No,39.5°C,144.0,Kennel Cough
Cow,Guernsey,2.22,Male,659.39,Lameness,Fever,Weakness,<missing>,7 days,Yes,No,No,No,No,No,No,No,No,39.0°C,52.41,Parasitic Infection
Dog,Dachshund,5.0,Female,1.17,Coughing,Fever,Vomiting,<missing>,3 days,No,No,No,Yes,No,No,No,No,No,39.8°C,81.03,Canine Distemper
Dog,Pit Bull,5.5,Male,16.2,Labored Breathing,Coughing,Lameness,Vomiting,13 days,Yes,Yes,Yes,No,No,No,No,No,No,39.6°C,82.0,Gastroenteritis
Dog,Pit Bull,1.4,Female,31.63,Coughing,Skin Lesions,Loss Of Appetite,Lethargy,10 days,Yes,No,No,No,No,Yes,No,No,No,38.6°C,74.52,Lyme Disease
Cow,Ayrshire,0.8,Female,478.1,Lameness,Vomiting,Weakness,Anorexia,17 hours,Yes,No,No,No,No,Yes,Yes,No,No,39.5°C,111.0,Foot and Mouth Disease
Cow,Jersey,0.38,Male,609.75,Coughing,Vomiting,Nasal Discharge,Skin Lesions,1 days,No,No,No,Yes,Yes,No,No,Yes,Yes,38.9°C,125.91,Respiratory Disease
Cow,Simmental,7.83,Female,466.86,Fever,Fever,Weakness,<missing>,7 days,Yes,No,No,No,No,Yes,Yes,No,No,38.9°C,54.23,Foot and Mouth Disease
Dog,Bulldog,5.0,Male,23.0,Labored Breathing,Coughing,Nasal Discharge,Appetite Loss,6 days,Yes,No,No,Yes,Yes,No,No,Yes,No,40.0°C,115.0,Canine Distemper
Dog,Chihuahua,8.4,Male,6.0,Appetite Loss,Dehydration,Skin Lesions,Diarrhea,1 days,Yes,Yes,Yes,No,No,No,No,No,No,38.0°C,83.0,Gastroenteritis
Cow,Brahman,1.2,Female,498.4,Dehydration,Abdominal Pain,Bloody Feces,Loss Of Appetite,6 days,Yes,No,Yes,No,No,No,No,No,No,39.2°C,69.0,Bovine Coccidiosis
Dog,Dachshund,6.7,Female,8.4,Dehydration,Fever,Nasal_Discharge,Lameness,8 days,Yes,Yes,No,Yes,No,No,No,Yes,No,38.6°C,79.0,Kennel Cough
Dog,Border Collie,6.6,Male,15.5,Coughing,Anorexia,Eye Discharge,Lethargy,7 days,Yes,No,Yes,No,No,Yes,No,No,No,39.0°C,83.0,Lyme Disease
Dog,Husky,6.41,Male,33.91,<missing>,Loss Of Appetite,Fever,Skin Lesions,11 days,Yes,No,No,No,No,No,No,No,No,39.3°C,74.71,Lyme Disease
Cow,Shorthorn,10.1,Male,543.1,Anemia,Eye Discharge,Lameness,Weight Loss,10 days,Yes,No,Yes,No,No,No,No,No,No,39.1°C,78.0,Parasitic Infection
Cow,Holstein,1.6,Female,338.0,Coughing,Fever,Nasal Discharge,Lethargy,4 days,Yes,Yes,Yes,No,No,No,,,,40.6,72.0,Bovine Respiratory Disease
Cow,Angus,1.9,Male,381.4,Vomiting,Eye Discharge,Fever,Dehydration,1 days,Yes,No,No,No,No,Yes,Yes,No,No,39.2°C,69.0,Foot and Mouth Disease
Dog,Cocker Spaniel,11.1,Male,11.8,Weakness,Labored Breathing,Diarrhea,Dehydration,13 days,Yes,No,Yes,Yes,No,No,No,No,No,38.1°C,84.0,Gastroenteritis
Dog,Yorkshire Terrier,9.31,Female,26.89,Diarrhea,Vomiting,Lethargy,Loss Of Appetite,4 days,Yes,Yes,No,Yes,Yes,No,No,No,No,39.1°C,117.13,Canine Parvovirus
Dog,Corgi,4.63,Female,38.41,Nasal_Discharge,Eye_Discharge,Labored Breathing,Coughing,5 days,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,40.3°C,77.8,Canine Distemper
Cow,Red Poll,8.55,Male,683.91,Eye Discharge,Fever,Skin Lesions,Weakness,19 hours,No,No,No,No,No,No,No,No,No,39.5°C,55.06,Bovine Viral Diarrhea
Dog,Siberian Husky,2.89,Female,8.92,Lameness,Weakness,Nasal Discharge,Loss Of Appetite,11 days,Yes,No,No,No,No,Yes,No,No,No,38.7°C,76.12,Lyme Disease
Cow,Holstein,3.76,Male,497.81,Fever,Nasal Discharge,Respiratory Signs,Diarrhea,7 days,Yes,No,Yes,Yes,No,No,No,No,No,39.4°C,79.09,Bovine Viral Diarrhea
Cow,Red Angus,5.35,Female,188.64,Poor Appetite,<missing>,Diarrhea,Weakness,15 days,No,Yes,Yes,No,No,No,,,,37.17,69.17,Johnes Disease
Cow,Brahman,9.3,Male,565.54,Vomiting,Nasal Discharge,Skin Lesions,Anemia,5 days,Yes,No,No,No,No,No,No,No,No,38.9°C,48.38,Parasitic Infection
Cow,Belted Galloway,0.09,Male,473.63,Fever,Anorexia,Labored Breathing,Weakness,11 days,Yes,No,No,No,No,Yes,Yes,No,No,39.3°C,102.64,Foot and Mouth Disease
Dog,Cocker Spaniel,6.9,Female,18.5,Labored Breathing,Nasal Discharge,Skin Lesions,Dehydration,1 weeks,Yes,No,Yes,No,No,No,No,No,No,38.4°C,117.0,Gastroenteritis
Dog,Dalmatian,4.7,Female,45.9,Nasal_Discharge,Coughing,Nasal Discharge,Eye_Discharge,11 days,No,No,No,Yes,No,No,No,No,No,39.5°C,63.0,Canine Distemper
Cow,Guernsey,10.1,Female,550.9,Lameness,Weakness,Anorexia,Diarrhea,6 days,Yes,No,No,No,Yes,No,No,No,No,38.2°C,48.0,Parasitic Infection
Cow,Angus,11.29,Female,690.44,Nasal Discharge,Anemia,Eye Discharge,Skin Lesions,3 weeks,No,No,Yes,No,No,No,No,No,No,39.3°C,68.4,Parasitic Infection
Dog,Bulldog,4.14,Female,30.18,Coughing,<missing>,Anorexia,Labored Breathing,9 days,Yes,No,No,Yes,Yes,No,No,Yes,Yes,39.2°C,132.65,Canine Distemper
Dog,Poodle,1.22,Male,24.6,Lameness,Vomiting,Coughing,Nasal_Discharge,12 days,No,No,No,Yes,Yes,No,No,No,Yes,40.0°C,68.08,Kennel Cough
Dog,Shih Tzu,5.67,Male,13.21,Diarrhea,Vomiting,Fever,Jaundice,19 days,Yes,Yes,No,No,No,No,,,,37.14,126.46,Canine Leptospirosis
Dog,Poodle,7.7,Female,37.1,Nasal Discharge,Vomiting,Diarrhea,Lameness,11 days,No,No,No,No,No,Yes,No,No,No,38.4°C,79.0,Lyme Disease
Cow,Limousin,1.28,Male,610.61,Diarrhea,Dehydration,Rumen Issues,Lameness,9 days,Yes,No,No,No,No,Yes,Yes,No,No,39.7°C,84.22,Foot and Mouth Disease
Cow,Limousin,9.4,Male,528.9,Labored Breathing,Vomiting,Labored Breathing,Lameness,14 days,Yes,No,No,Yes,No,No,No,Yes,No,39.9°C,72.0,Respiratory Disease
Dog,Akita,6.28,Male,14.44,Persistent Cough,<missing>,Ocular Discharge,Fever,1 days,Yes,No,No,Yes,No,No,No,No,Yes,39.5°C,97.51,Canine Influenza
Cow,Shorthorn,6.9,Male,564.6,Reduced Appetite,Swollen Udder,Dehydration,Skin Lesions,14 days,Yes,No,No,No,No,No,No,No,No,39.5°C,69.0,Mastitis
Cow,Brahman,2.5,Male,469.4,Fever,Diarrhea,Anemia,Eye Discharge,1 days,No,No,No,No,No,No,No,No,No,38.6°C,62.0,Parasitic Infection
Cow,Holstein,1.2,Male,554.6,Eye Discharge,Fever,Dehydration,Labored Breathing,6 days,Yes,No,No,Yes,Yes,No,No,Yes,Yes,40.8°C,68.0,Respiratory Disease
Dog,Labrador Retriever,0.97,Male,33.17,<missing>,Lameness,Dehydration,Eye Discharge,22 hours,Yes,No,Yes,No,No,No,No,No,No,38.7°C,141.67,Gastroenteritis
Dog,Chihuahua,0.8,Female,5.7,Lameness,Fever,Eye Discharge,Vomiting,13 days,Yes,Yes,Yes,No,No,No,No,No,No,38.5°C,155.0,Parvovirus
Cow,Shorthorn,7.0,Female,600.7,Lameness,Skin Lesions,Fever,Weakness,13 days,Yes,No,Yes,No,No,No,No,No,No,40.1°C,63.0,Bovine Viral Diarrhea
Dog,Corgi,1.0,Male,11.2,Eye Discharge,Vomiting,Labored Breathing,Skin Lesions,13 days,Yes,No,Yes,No,No,No,No,No,No,38.3°C,77.0,Parvovirus
Cow,Simmental,1.28,Female,435.32,Anorexia,Lameness,Coughing,Nasal Discharge,13 days,Yes,No,No,No,No,Yes,Yes,Yes,No,40.1°C,64.87,Foot and Mouth Disease
Cow,Simmental,5.8,Female,472.4,Dehydration,Diarrhea,Fever,Diarrhea,11 days,No,No,Yes,No,Yes,No,No,Yes,No,40.2°C,77.0,Bovine Viral Diarrhea
Dog,Golden Retriever,2.8,Male,29.0,Eye_Discharge,Lameness,Nasal Discharge,Eye Discharge,6 days,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,38.4°C,129.0,Kennel Cough
Dog,Dachshund,3.8,Female,18.7,Coughing,Nasal_Discharge,Weakness,Labored Breathing,9 days,No,No,No,Yes,No,Yes,No,Yes,Yes,40.3°C,113.0,Canine Distemper
Dog,Corgi,10.6,Female,15.4,Dehydration,Lethargy,Coughing,Skin Lesions,10 days,No,No,No,No,No,No,No,No,No,38.2°C,81.0,Lyme Disease
Cow,Belted Galloway,2.88,Male,626.59,Fever,Nasal Discharge,Labored Breathing,Coughing,5 days,Yes,No,No,Yes,Yes,No,No,Yes,No,40.1°C,96.38,Foot and Mouth Disease
Cow,Red Angus,5.0,Female,620.0,Fever,Diarrhea,Lethargy,Appetite Loss,4 days,Yes,No,Yes,No,Yes,No,Yes,Yes,No,39.8°C,83.0,Bovine Leukemia Virus
Dog,German Shepherd,10.12,Female,4.5,Lameness,Labored Breathing,<missing>,Lethargy,12 days,Yes,No,No,No,No,Yes,No,No,No,38.5°C,102.29,Lyme Disease
Dog,Rottweiler,3.7,Male,49.1,Skin Lesions,Vomiting,Coughing,Weakness,12 days,Yes,No,No,Yes,No,No,No,Yes,Yes,38.5°C,62.0,Canine Distemper
Cow,Brahman,0.9,Male,583.3,Lameness,Eye Discharge,Skin Lesions,Diarrhea,12 days,No,No,Yes,Yes,Yes,No,No,No,No,39.1°C,130.0,Bovine Viral Diarrhea
Dog,Pit Bull,8.69,Female,19.17,Fever,Jaundice,Vomiting,Abdominal Pain,18 days,Yes,Yes,No,No,No,Yes,,,,39.17,93.07,Canine Hepatitis
Dog,Yorkshire Terrier,5.19,Male,41.74,Vomiting,Lethargy,Loss Of Appetite,Fever,4 days,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,39.3°C,113.4,Canine Distemper
